start_id:START_ID,end_id:END_ID,type:TYPE
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_a42013ac4389,Year_2025,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_a42013ac4389,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_a42013ac4389,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_a42013ac4389,CSRSpending,MAPS_TO
INFOSYS,Year_2025,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_ef7cd66f593a,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_ef7cd66f593a,Year_2025,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_ef7cd66f593a,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_ef7cd66f593a,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_ef7cd66f593a,CSRSpending,MAPS_TO
INFOSYS,Year_2025,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_164e647af3c7,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_164e647af3c7,Year_2025,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_164e647af3c7,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_164e647af3c7,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_164e647af3c7,CSRSpending,MAPS_TO
INFOSYS,Year_2025,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_d3d1736ebc26,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_d3d1736ebc26,Year_2025,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_d3d1736ebc26,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_d3d1736ebc26,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_d3d1736ebc26,CSRSpending,MAPS_TO
INFOSYS,Year_2025,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_1ca3c55b4080,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_1ca3c55b4080,Year_2025,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_1ca3c55b4080,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_1ca3c55b4080,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_1ca3c55b4080,CSRSpending,MAPS_TO
INFOSYS,Year_2025,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_91f00c8f12e5,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_91f00c8f12e5,Year_2025,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_91f00c8f12e5,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_91f00c8f12e5,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_91f00c8f12e5,CSRSpending,MAPS_TO
INFOSYS,Year_2025,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_f0599fbcd05c,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_f0599fbcd05c,Year_2025,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_f0599fbcd05c,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_f0599fbcd05c,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_f0599fbcd05c,CSRSpending,MAPS_TO
INFOSYS,Year_2025,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_1762de448db4,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_1762de448db4,Year_2025,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_1762de448db4,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_1762de448db4,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_1762de448db4,CSRSpending,MAPS_TO
INFOSYS,Year_2025,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_75b9df928172,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_75b9df928172,Year_2025,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_75b9df928172,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_75b9df928172,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_75b9df928172,CSRSpending,MAPS_TO
INFOSYS,Year_2025,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_a482a1424612,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_a482a1424612,Year_2025,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_a482a1424612,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_a482a1424612,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_a482a1424612,CSRSpending,MAPS_TO
INFOSYS,Year_2025,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_68b120c9e212,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_68b120c9e212,Year_2025,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_68b120c9e212,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_68b120c9e212,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_68b120c9e212,CSRSpending,MAPS_TO
INFOSYS,Year_2025,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_d4e016512ee4,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_d4e016512ee4,Year_2025,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_d4e016512ee4,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_d4e016512ee4,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_d4e016512ee4,CSRSpending,MAPS_TO
INFOSYS,Year_2025,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_c33a7fbdcc9f,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_c33a7fbdcc9f,Year_2025,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_c33a7fbdcc9f,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_c33a7fbdcc9f,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_c33a7fbdcc9f,CSRSpending,MAPS_TO
INFOSYS,Year_2025,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_9afe72b221e4,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_9afe72b221e4,Year_2025,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_9afe72b221e4,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_9afe72b221e4,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_9afe72b221e4,CSRSpending,MAPS_TO
INFOSYS,Year_2025,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_e2021b9bae2f,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_e2021b9bae2f,Year_2025,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_e2021b9bae2f,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_e2021b9bae2f,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_e2021b9bae2f,CSRSpending,MAPS_TO
INFOSYS,Year_2025,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_1342382dab3a,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_1342382dab3a,Year_2025,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_1342382dab3a,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_1342382dab3a,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_1342382dab3a,CSRSpending,MAPS_TO
INFOSYS,Year_2025,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_1e5b15e0e747,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_1e5b15e0e747,Year_2025,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_1e5b15e0e747,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_1e5b15e0e747,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_1e5b15e0e747,CSRSpending,MAPS_TO
INFOSYS,Year_2025,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_1f281d0af109,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_1f281d0af109,Year_2025,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_1f281d0af109,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_1f281d0af109,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_1f281d0af109,CSRSpending,MAPS_TO
INFOSYS,Year_2025,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_e3a2799b747a,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_e3a2799b747a,Year_2025,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_e3a2799b747a,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_e3a2799b747a,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_e3a2799b747a,CSRSpending,MAPS_TO
INFOSYS,Year_2025,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_c603988087ef,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_c603988087ef,Year_2025,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_c603988087ef,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_c603988087ef,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_c603988087ef,CSRSpending,MAPS_TO
INFOSYS,Year_2025,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_a1b2c09b4ba7,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_a1b2c09b4ba7,Year_2025,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_a1b2c09b4ba7,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_a1b2c09b4ba7,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2025_a1b2c09b4ba7,CSRSpending,MAPS_TO
INFOSYS,Year_2023,REPORTS
INFOSYS,Fact_INFOSYS_PercentageOfFemaleBoardOfDirectors_2023_f8a3aaaebf48,HAS_METRIC
Fact_INFOSYS_PercentageOfFemaleBoardOfDirectors_2023_f8a3aaaebf48,Year_2023,DISCLOSED_IN
Fact_INFOSYS_PercentageOfFemaleBoardOfDirectors_2023_f8a3aaaebf48,Category_Social,BELONGS_TO
Fact_INFOSYS_PercentageOfFemaleBoardOfDirectors_2023_f8a3aaaebf48,Standard_BRSR,MAPS_TO
Fact_INFOSYS_PercentageOfFemaleBoardOfDirectors_2023_f8a3aaaebf48,BoardIndependence,MAPS_TO
INFOSYS,Year_2024,REPORTS
INFOSYS,Fact_INFOSYS_TotalEnergyConsumedFromRenewableSources_2024_58f69478f995,HAS_METRIC
Fact_INFOSYS_TotalEnergyConsumedFromRenewableSources_2024_58f69478f995,Year_2024,DISCLOSED_IN
Fact_INFOSYS_TotalEnergyConsumedFromRenewableSources_2024_58f69478f995,Category_Environmental,BELONGS_TO
Fact_INFOSYS_TotalEnergyConsumedFromRenewableSources_2024_58f69478f995,Standard_BRSR,MAPS_TO
Fact_INFOSYS_TotalEnergyConsumedFromRenewableSources_2024_58f69478f995,RenewableEnergy,MAPS_TO
INFOSYS,Year_2024,REPORTS
INFOSYS,Fact_INFOSYS_TotalEnergyConsumedFromRenewableSources_2024_91acaa124ca0,HAS_METRIC
Fact_INFOSYS_TotalEnergyConsumedFromRenewableSources_2024_91acaa124ca0,Year_2024,DISCLOSED_IN
Fact_INFOSYS_TotalEnergyConsumedFromRenewableSources_2024_91acaa124ca0,Category_Environmental,BELONGS_TO
Fact_INFOSYS_TotalEnergyConsumedFromRenewableSources_2024_91acaa124ca0,Standard_BRSR,MAPS_TO
Fact_INFOSYS_TotalEnergyConsumedFromRenewableSources_2024_91acaa124ca0,RenewableEnergy,MAPS_TO
INFOSYS,Year_2024,REPORTS
INFOSYS,Fact_INFOSYS_TotalVolumeOfWaterWithdrawal_2024_68539516459e,HAS_METRIC
Fact_INFOSYS_TotalVolumeOfWaterWithdrawal_2024_68539516459e,Year_2024,DISCLOSED_IN
Fact_INFOSYS_TotalVolumeOfWaterWithdrawal_2024_68539516459e,Category_Environmental,BELONGS_TO
Fact_INFOSYS_TotalVolumeOfWaterWithdrawal_2024_68539516459e,Standard_BRSR,MAPS_TO
Fact_INFOSYS_TotalVolumeOfWaterWithdrawal_2024_68539516459e,WaterWithdrawal,MAPS_TO
INFOSYS,Year_2024,REPORTS
INFOSYS,Fact_INFOSYS_TotalVolumeOfWaterWithdrawal_2024_bc40a5e18dc1,HAS_METRIC
Fact_INFOSYS_TotalVolumeOfWaterWithdrawal_2024_bc40a5e18dc1,Year_2024,DISCLOSED_IN
Fact_INFOSYS_TotalVolumeOfWaterWithdrawal_2024_bc40a5e18dc1,Category_Environmental,BELONGS_TO
Fact_INFOSYS_TotalVolumeOfWaterWithdrawal_2024_bc40a5e18dc1,Standard_BRSR,MAPS_TO
Fact_INFOSYS_TotalVolumeOfWaterWithdrawal_2024_bc40a5e18dc1,WaterWithdrawal,MAPS_TO
INFOSYS,Year_2024,REPORTS
INFOSYS,Fact_INFOSYS_TotalScope1Emissions_2024_152a66107d0d,HAS_METRIC
Fact_INFOSYS_TotalScope1Emissions_2024_152a66107d0d,Year_2024,DISCLOSED_IN
Fact_INFOSYS_TotalScope1Emissions_2024_152a66107d0d,Category_Environmental,BELONGS_TO
Fact_INFOSYS_TotalScope1Emissions_2024_152a66107d0d,Standard_BRSR,MAPS_TO
Fact_INFOSYS_TotalScope1Emissions_2024_152a66107d0d,Scope1Emission,MAPS_TO
INFOSYS,Year_2024,REPORTS
INFOSYS,Fact_INFOSYS_TotalScope1Emissions_2024_37587f7643fd,HAS_METRIC
Fact_INFOSYS_TotalScope1Emissions_2024_37587f7643fd,Year_2024,DISCLOSED_IN
Fact_INFOSYS_TotalScope1Emissions_2024_37587f7643fd,Category_Environmental,BELONGS_TO
Fact_INFOSYS_TotalScope1Emissions_2024_37587f7643fd,Standard_BRSR,MAPS_TO
Fact_INFOSYS_TotalScope1Emissions_2024_37587f7643fd,Scope1Emission,MAPS_TO
INFOSYS,Year_2024,REPORTS
INFOSYS,Fact_INFOSYS_TotalScope2Emissions_2024_e925dfe3d07b,HAS_METRIC
Fact_INFOSYS_TotalScope2Emissions_2024_e925dfe3d07b,Year_2024,DISCLOSED_IN
Fact_INFOSYS_TotalScope2Emissions_2024_e925dfe3d07b,Category_Environmental,BELONGS_TO
Fact_INFOSYS_TotalScope2Emissions_2024_e925dfe3d07b,Standard_BRSR,MAPS_TO
Fact_INFOSYS_TotalScope2Emissions_2024_e925dfe3d07b,Scope2Emission,MAPS_TO
INFOSYS,Year_2024,REPORTS
INFOSYS,Fact_INFOSYS_TotalScope2Emissions_2024_fe9a10835c00,HAS_METRIC
Fact_INFOSYS_TotalScope2Emissions_2024_fe9a10835c00,Year_2024,DISCLOSED_IN
Fact_INFOSYS_TotalScope2Emissions_2024_fe9a10835c00,Category_Environmental,BELONGS_TO
Fact_INFOSYS_TotalScope2Emissions_2024_fe9a10835c00,Standard_BRSR,MAPS_TO
Fact_INFOSYS_TotalScope2Emissions_2024_fe9a10835c00,Scope2Emission,MAPS_TO
INFOSYS,Year_2024,REPORTS
INFOSYS,Fact_INFOSYS_TotalWasteGenerated_2024_b9e31f532f74,HAS_METRIC
Fact_INFOSYS_TotalWasteGenerated_2024_b9e31f532f74,Year_2024,DISCLOSED_IN
Fact_INFOSYS_TotalWasteGenerated_2024_b9e31f532f74,Category_Environmental,BELONGS_TO
Fact_INFOSYS_TotalWasteGenerated_2024_b9e31f532f74,Standard_BRSR,MAPS_TO
Fact_INFOSYS_TotalWasteGenerated_2024_b9e31f532f74,WasteGenerated,MAPS_TO
INFOSYS,Year_2024,REPORTS
INFOSYS,Fact_INFOSYS_TotalWasteGenerated_2024_b06f2215397d,HAS_METRIC
Fact_INFOSYS_TotalWasteGenerated_2024_b06f2215397d,Year_2024,DISCLOSED_IN
Fact_INFOSYS_TotalWasteGenerated_2024_b06f2215397d,Category_Environmental,BELONGS_TO
Fact_INFOSYS_TotalWasteGenerated_2024_b06f2215397d,Standard_BRSR,MAPS_TO
Fact_INFOSYS_TotalWasteGenerated_2024_b06f2215397d,WasteGenerated,MAPS_TO
INFOSYS,Year_2024,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_64dc1da2ea2a,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_64dc1da2ea2a,Year_2024,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_64dc1da2ea2a,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_64dc1da2ea2a,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_64dc1da2ea2a,CSRSpending,MAPS_TO
INFOSYS,Year_2024,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_d492ad109f0e,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_d492ad109f0e,Year_2024,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_d492ad109f0e,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_d492ad109f0e,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_d492ad109f0e,CSRSpending,MAPS_TO
INFOSYS,Year_2024,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_b8e21ab21117,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_b8e21ab21117,Year_2024,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_b8e21ab21117,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_b8e21ab21117,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_b8e21ab21117,CSRSpending,MAPS_TO
INFOSYS,Year_2024,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_8225c4d94878,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_8225c4d94878,Year_2024,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_8225c4d94878,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_8225c4d94878,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_8225c4d94878,CSRSpending,MAPS_TO
INFOSYS,Year_2024,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_a73c26f7108f,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_a73c26f7108f,Year_2024,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_a73c26f7108f,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_a73c26f7108f,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_a73c26f7108f,CSRSpending,MAPS_TO
INFOSYS,Year_2024,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_bc97996530cb,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_bc97996530cb,Year_2024,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_bc97996530cb,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_bc97996530cb,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_bc97996530cb,CSRSpending,MAPS_TO
INFOSYS,Year_2024,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_45dbc7580508,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_45dbc7580508,Year_2024,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_45dbc7580508,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_45dbc7580508,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_45dbc7580508,CSRSpending,MAPS_TO
INFOSYS,Year_2024,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_ffeef7ef51e7,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_ffeef7ef51e7,Year_2024,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_ffeef7ef51e7,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_ffeef7ef51e7,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_ffeef7ef51e7,CSRSpending,MAPS_TO
INFOSYS,Year_2024,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_537597a5b2d8,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_537597a5b2d8,Year_2024,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_537597a5b2d8,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_537597a5b2d8,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_537597a5b2d8,CSRSpending,MAPS_TO
INFOSYS,Year_2024,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_3b20869d021b,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_3b20869d021b,Year_2024,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_3b20869d021b,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_3b20869d021b,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_3b20869d021b,CSRSpending,MAPS_TO
INFOSYS,Year_2024,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_1f5a33d324b9,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_1f5a33d324b9,Year_2024,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_1f5a33d324b9,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_1f5a33d324b9,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_1f5a33d324b9,CSRSpending,MAPS_TO
INFOSYS,Year_2024,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_afa60ad20079,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_afa60ad20079,Year_2024,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_afa60ad20079,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_afa60ad20079,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_afa60ad20079,CSRSpending,MAPS_TO
INFOSYS,Year_2024,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_43a279685cb9,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_43a279685cb9,Year_2024,DISCLOSED_IN
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_43a279685cb9,Category_Social,BELONGS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_43a279685cb9,Standard_BRSR,MAPS_TO
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_43a279685cb9,CSRSpending,MAPS_TO
INFOSYS,Year_2024,REPORTS
INFOSYS,Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_f4a398dfe339,HAS_METRIC
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_f4a398dfe339,Year_2024,DISCLOSED_IN
